일자,요일,지점명,지점번호,방향,통행량
20220209,수,천호대로(군자교),D-05,유출,77076
20220210,목,천호대로(군자교),D-05,유출,76046
20220211,금,천호대로(군자교),D-05,유출,79068
20220212,토,천호대로(군자교),D-05,유출,65734
20220213,일,천호대로(군자교),D-05,유출,49372
20220214,월,천호대로(군자교),D-05,유출,74744
20220215,화,천호대로(군자교),D-05,유출,76354
20220216,수,천호대로(군자교),D-05,유출,74214
20220217,목,천호대로(군자교),D-05,유출,75688
20220218,금,천호대로(군자교),D-05,유출,76468
20220219,토,천호대로(군자교),D-05,유출,65326
20220220,일,천호대로(군자교),D-05,유출,49324
20220221,월,천호대로(군자교),D-05,유출,74856
20220222,화,천호대로(군자교),D-05,유출,75760
20220223,수,천호대로(군자교),D-05,유출,75342
20220224,목,천호대로(군자교),D-05,유출,76288
20220225,금,천호대로(군자교),D-05,유출,76734
20220226,토,천호대로(군자교),D-05,유출,65036
20220227,일,천호대로(군자교),D-05,유출,50164
20220228,월,천호대로(군자교),D-05,유출,75002
20220201,일,뚝섬로(용비교),D-06,유입,42594
20220202,일,뚝섬로(용비교),D-06,유입,40972
20220203,목,뚝섬로(용비교),D-06,유입,62326
20220204,금,뚝섬로(용비교),D-06,유입,66480
20220205,토,뚝섬로(용비교),D-06,유입,54164
20220206,일,뚝섬로(용비교),D-06,유입,43952
20220207,월,뚝섬로(용비교),D-06,유입,63020
20220208,화,뚝섬로(용비교),D-06,유입,65934
20220209,수,뚝섬로(용비교),D-06,유입,65768
20220210,목,뚝섬로(용비교),D-06,유입,67122
20220211,금,뚝섬로(용비교),D-06,유입,67144
20220212,토,뚝섬로(용비교),D-06,유입,56848
20220213,일,뚝섬로(용비교),D-06,유입,47260
20220214,월,뚝섬로(용비교),D-06,유입,63698
20220215,화,뚝섬로(용비교),D-06,유입,63580
20220216,수,뚝섬로(용비교),D-06,유입,66116
20220217,목,뚝섬로(용비교),D-06,유입,66274
20220218,금,뚝섬로(용비교),D-06,유입,68598
20220219,토,뚝섬로(용비교),D-06,유입,54784
20220220,일,뚝섬로(용비교),D-06,유입,48086
20220221,월,뚝섬로(용비교),D-06,유입,64080
20220222,화,뚝섬로(용비교),D-06,유입,65538
20220223,수,뚝섬로(용비교),D-06,유입,66154
20220224,목,뚝섬로(용비교),D-06,유입,66898
20220225,금,뚝섬로(용비교),D-06,유입,67906
20220226,토,뚝섬로(용비교),D-06,유입,54380
20220227,일,뚝섬로(용비교),D-06,유입,49918
20220228,월,뚝섬로(용비교),D-06,유입,64710
20220201,일,뚝섬로(용비교),D-06,유출,38286
20220202,일,뚝섬로(용비교),D-06,유출,35374
20220203,목,뚝섬로(용비교),D-06,유출,55008
20220204,금,뚝섬로(용비교),D-06,유출,59498
20220205,토,뚝섬로(용비교),D-06,유출,51078
20220206,일,뚝섬로(용비교),D-06,유출,40182
20220207,월,뚝섬로(용비교),D-06,유출,56964
20220208,화,뚝섬로(용비교),D-06,유출,59216
20220209,수,뚝섬로(용비교),D-06,유출,59882
20220210,목,뚝섬로(용비교),D-06,유출,61690
20220211,금,뚝섬로(용비교),D-06,유출,61372
20220212,토,뚝섬로(용비교),D-06,유출,54808
20220213,일,뚝섬로(용비교),D-06,유출,41940
20220214,월,뚝섬로(용비교),D-06,유출,58414
20220215,화,뚝섬로(용비교),D-06,유출,58470
20220216,수,뚝섬로(용비교),D-06,유출,59564
20220217,목,뚝섬로(용비교),D-06,유출,60456
20220218,금,뚝섬로(용비교),D-06,유출,63408
20220219,토,뚝섬로(용비교),D-06,유출,53104
20220220,일,뚝섬로(용비교),D-06,유출,43920
20220221,월,뚝섬로(용비교),D-06,유출,56936
20220222,화,뚝섬로(용비교),D-06,유출,59018
20220223,수,뚝섬로(용비교),D-06,유출,59892
20220224,목,뚝섬로(용비교),D-06,유출,61122
20220225,금,뚝섬로(용비교),D-06,유출,61774
20220226,토,뚝섬로(용비교),D-06,유출,52708
20220227,일,뚝섬로(용비교),D-06,유출,44302
20220228,월,뚝섬로(용비교),D-06,유출,58238
20220201,일,동일로(군자교),D-07,유입,40768
20220202,일,동일로(군자교),D-07,유입,37616
20220203,목,동일로(군자교),D-07,유입,54902
20220204,금,동일로(군자교),D-07,유입,58312
20220205,토,동일로(군자교),D-07,유입,52452
20220206,일,동일로(군자교),D-07,유입,40552
20220207,월,동일로(군자교),D-07,유입,56484
20220208,화,동일로(군자교),D-07,유입,57004
20220209,수,동일로(군자교),D-07,유입,58652
20220210,목,동일로(군자교),D-07,유입,58502
20220211,금,동일로(군자교),D-07,유입,59356
20220212,토,동일로(군자교),D-07,유입,56404
20220213,일,동일로(군자교),D-07,유입,45754
20220214,월,동일로(군자교),D-07,유입,55970
20220215,화,동일로(군자교),D-07,유입,57152
20220216,수,동일로(군자교),D-07,유입,56448
20220217,목,동일로(군자교),D-07,유입,57518
20220218,금,동일로(군자교),D-07,유입,59010
20220219,토,동일로(군자교),D-07,유입,55276
20220220,일,동일로(군자교),D-07,유입,44306
20220221,월,동일로(군자교),D-07,유입,55934
20220222,화,동일로(군자교),D-07,유입,57370
20220223,수,동일로(군자교),D-07,유입,56530
20220224,목,동일로(군자교),D-07,유입,58066
20220225,금,동일로(군자교),D-07,유입,59926
20220226,토,동일로(군자교),D-07,유입,54850
20220227,일,동일로(군자교),D-07,유입,46300
20220228,월,동일로(군자교),D-07,유입,58122
20220201,일,동일로(군자교),D-07,유출,44296
20220202,일,동일로(군자교),D-07,유출,41330
20220203,목,동일로(군자교),D-07,유출,61596
20220204,금,동일로(군자교),D-07,유출,66926
20220205,토,동일로(군자교),D-07,유출,60682
20220206,일,동일로(군자교),D-07,유출,47810
20220207,월,동일로(군자교),D-07,유출,64156
20220208,화,동일로(군자교),D-07,유출,67282
20220209,수,동일로(군자교),D-07,유출,66884
20220210,목,동일로(군자교),D-07,유출,67416
20220211,금,동일로(군자교),D-07,유출,69454
20220212,토,동일로(군자교),D-07,유출,65030
20220213,일,동일로(군자교),D-07,유출,50542
20220214,월,동일로(군자교),D-07,유출,65038
20220215,화,동일로(군자교),D-07,유출,66124
20220216,수,동일로(군자교),D-07,유출,66020
20220217,목,동일로(군자교),D-07,유출,66084
20220218,금,동일로(군자교),D-07,유출,69172
20220219,토,동일로(군자교),D-07,유출,63010
20220220,일,동일로(군자교),D-07,유출,50424
20220221,월,동일로(군자교),D-07,유출,63846
20220222,화,동일로(군자교),D-07,유출,67010
20220223,수,동일로(군자교),D-07,유출,65472
20220224,목,동일로(군자교),D-07,유출,66818
20220225,금,동일로(군자교),D-07,유출,69744
20220226,토,동일로(군자교),D-07,유출,63176
20220227,일,동일로(군자교),D-07,유출,50568
20220228,월,동일로(군자교),D-07,유출,67194
20220201,일,화랑로(상월곡역),D-08,유입,50726
20220202,일,화랑로(상월곡역),D-08,유입,53598
20220203,목,화랑로(상월곡역),D-08,유입,67152
20220204,금,화랑로(상월곡역),D-08,유입,70666
20220205,토,화랑로(상월곡역),D-08,유입,66732
20220206,일,화랑로(상월곡역),D-08,유입,60254
20220207,월,화랑로(상월곡역),D-08,유입,69366
20220208,화,화랑로(상월곡역),D-08,유입,71066
20220209,수,화랑로(상월곡역),D-08,유입,72340
20220210,목,화랑로(상월곡역),D-08,유입,72982
20220211,금,화랑로(상월곡역),D-08,유입,73298
20220212,토,화랑로(상월곡역),D-08,유입,66708
20220213,일,화랑로(상월곡역),D-08,유입,63330
20220214,월,화랑로(상월곡역),D-08,유입,70948
20220215,화,화랑로(상월곡역),D-08,유입,68122
20220216,수,화랑로(상월곡역),D-08,유입,70524
20220217,목,화랑로(상월곡역),D-08,유입,71296
20220218,금,화랑로(상월곡역),D-08,유입,68262
20220219,토,화랑로(상월곡역),D-08,유입,66152
20220220,일,화랑로(상월곡역),D-08,유입,61748
20220221,월,화랑로(상월곡역),D-08,유입,69610
20220222,화,화랑로(상월곡역),D-08,유입,71464
20220223,수,화랑로(상월곡역),D-08,유입,69296
20220224,목,화랑로(상월곡역),D-08,유입,67104
20220225,금,화랑로(상월곡역),D-08,유입,73122
20220226,토,화랑로(상월곡역),D-08,유입,64754
20220227,일,화랑로(상월곡역),D-08,유입,63012
20220228,월,화랑로(상월곡역),D-08,유입,70316
20220201,일,화랑로(상월곡역),D-08,유출,50280
20220202,일,화랑로(상월곡역),D-08,유출,48446
20220203,목,화랑로(상월곡역),D-08,유출,55532
20220204,금,화랑로(상월곡역),D-08,유출,59388
20220205,토,화랑로(상월곡역),D-08,유출,57632
20220206,일,화랑로(상월곡역),D-08,유출,52966
20220207,월,화랑로(상월곡역),D-08,유출,60182
20220208,화,화랑로(상월곡역),D-08,유출,59962
20220209,수,화랑로(상월곡역),D-08,유출,60800
20220210,목,화랑로(상월곡역),D-08,유출,60674
20220211,금,화랑로(상월곡역),D-08,유출,62112
20220212,토,화랑로(상월곡역),D-08,유출,59980
20220213,일,화랑로(상월곡역),D-08,유출,54240
20220214,월,화랑로(상월곡역),D-08,유출,59558
20220215,화,화랑로(상월곡역),D-08,유출,60162
20220216,수,화랑로(상월곡역),D-08,유출,58722
20220217,목,화랑로(상월곡역),D-08,유출,60576
20220218,금,화랑로(상월곡역),D-08,유출,60054
20220219,토,화랑로(상월곡역),D-08,유출,60732
20220220,일,화랑로(상월곡역),D-08,유출,53212
20220221,월,화랑로(상월곡역),D-08,유출,59746
20220222,화,화랑로(상월곡역),D-08,유출,60330
20220223,수,화랑로(상월곡역),D-08,유출,60388
20220224,목,화랑로(상월곡역),D-08,유출,61222
20220225,금,화랑로(상월곡역),D-08,유출,61606
20220226,토,화랑로(상월곡역),D-08,유출,59898
20220227,일,화랑로(상월곡역),D-08,유출,54522
20220228,월,화랑로(상월곡역),D-08,유출,61934
20220201,일,동소문로(길음교사거리),D-09,유입,37730
20220202,일,동소문로(길음교사거리),D-09,유입,36824
20220203,목,동소문로(길음교사거리),D-09,유입,53706
20220204,금,동소문로(길음교사거리),D-09,유입,56348
20220205,토,동소문로(길음교사거리),D-09,유입,48722
20220206,일,동소문로(길음교사거리),D-09,유입,42520
20220207,월,동소문로(길음교사거리),D-09,유입,55728
20220208,화,동소문로(길음교사거리),D-09,유입,55960
20220209,수,동소문로(길음교사거리),D-09,유입,55758
20220210,목,동소문로(길음교사거리),D-09,유입,56406
20220211,금,동소문로(길음교사거리),D-09,유입,55668
20220212,토,동소문로(길음교사거리),D-09,유입,49874
20220213,일,동소문로(길음교사거리),D-09,유입,43476
20220214,월,동소문로(길음교사거리),D-09,유입,43020
20220215,화,동소문로(길음교사거리),D-09,유입,39934
20220216,수,동소문로(길음교사거리),D-09,유입,55674
20220217,목,동소문로(길음교사거리),D-09,유입,55786
20220218,금,동소문로(길음교사거리),D-09,유입,55698
20220219,토,동소문로(길음교사거리),D-09,유입,49190
20220220,일,동소문로(길음교사거리),D-09,유입,43546
20220221,월,동소문로(길음교사거리),D-09,유입,54760
20220222,화,동소문로(길음교사거리),D-09,유입,55494
20220223,수,동소문로(길음교사거리),D-09,유입,55804
20220224,목,동소문로(길음교사거리),D-09,유입,56192
20220225,금,동소문로(길음교사거리),D-09,유입,56354
20220226,토,동소문로(길음교사거리),D-09,유입,48582
20220227,일,동소문로(길음교사거리),D-09,유입,43882
20220228,월,동소문로(길음교사거리),D-09,유입,55564
20220201,일,동소문로(길음교사거리),D-09,유출,34826
20220202,일,동소문로(길음교사거리),D-09,유출,34358
20220203,목,동소문로(길음교사거리),D-09,유출,48484
20220204,금,동소문로(길음교사거리),D-09,유출,52518
20220205,토,동소문로(길음교사거리),D-09,유출,49912
20220206,일,동소문로(길음교사거리),D-09,유출,41146
20220207,월,동소문로(길음교사거리),D-09,유출,51300
20220208,화,동소문로(길음교사거리),D-09,유출,51942
20220209,수,동소문로(길음교사거리),D-09,유출,52180
20220210,목,동소문로(길음교사거리),D-09,유출,52284
20220211,금,동소문로(길음교사거리),D-09,유출,53490
20220212,토,동소문로(길음교사거리),D-09,유출,50784
20220213,일,동소문로(길음교사거리),D-09,유출,42362
20220214,월,동소문로(길음교사거리),D-09,유출,35016
20220215,화,동소문로(길음교사거리),D-09,유출,42264
20220216,수,동소문로(길음교사거리),D-09,유출,52540
20220217,목,동소문로(길음교사거리),D-09,유출,53498
20220218,금,동소문로(길음교사거리),D-09,유출,54350
20220219,토,동소문로(길음교사거리),D-09,유출,50818
20220220,일,동소문로(길음교사거리),D-09,유출,42652
20220221,월,동소문로(길음교사거리),D-09,유출,50954
20220222,화,동소문로(길음교사거리),D-09,유출,52602
20220223,수,동소문로(길음교사거리),D-09,유출,52456
20220224,목,동소문로(길음교사거리),D-09,유출,53204
20220225,금,동소문로(길음교사거리),D-09,유출,51482
20220226,토,동소문로(길음교사거리),D-09,유출,50278
20220227,일,동소문로(길음교사거리),D-09,유출,42648
20220228,월,동소문로(길음교사거리),D-09,유출,52488
20220201,일,화랑로(화랑대역),D-10,유입,52460
20220202,일,화랑로(화랑대역),D-10,유입,49366
20220203,목,화랑로(화랑대역),D-10,유입,62434
20220204,금,화랑로(화랑대역),D-10,유입,65518
20220205,토,화랑로(화랑대역),D-10,유입,59370
20220206,일,화랑로(화랑대역),D-10,유입,50606
20220207,월,화랑로(화랑대역),D-10,유입,65142
20220208,화,화랑로(화랑대역),D-10,유입,62308
20220209,수,화랑로(화랑대역),D-10,유입,65358
20220210,목,화랑로(화랑대역),D-10,유입,66508
20220211,금,화랑로(화랑대역),D-10,유입,67746
20220212,토,화랑로(화랑대역),D-10,유입,63460
20220213,일,화랑로(화랑대역),D-10,유입,54402
20220214,월,화랑로(화랑대역),D-10,유입,64690
20220215,화,화랑로(화랑대역),D-10,유입,65654
20220216,수,화랑로(화랑대역),D-10,유입,65246
20220217,목,화랑로(화랑대역),D-10,유입,65622
20220218,금,화랑로(화랑대역),D-10,유입,67566
20220219,토,화랑로(화랑대역),D-10,유입,62818
20220220,일,화랑로(화랑대역),D-10,유입,53856
20220221,월,화랑로(화랑대역),D-10,유입,64574
20220222,화,화랑로(화랑대역),D-10,유입,65532
20220223,수,화랑로(화랑대역),D-10,유입,66564
20220224,목,화랑로(화랑대역),D-10,유입,66360
20220225,금,화랑로(화랑대역),D-10,유입,67700
20220226,토,화랑로(화랑대역),D-10,유입,60868
20220227,일,화랑로(화랑대역),D-10,유입,55380
20220228,월,화랑로(화랑대역),D-10,유입,67498
20220201,일,화랑로(화랑대역),D-10,유출,53230
20220202,일,화랑로(화랑대역),D-10,유출,51142
20220203,목,화랑로(화랑대역),D-10,유출,64098
20220204,금,화랑로(화랑대역),D-10,유출,66410
