집계일자,집계시,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20220421,15,1,2,00,1,33391,1088,649,561,988,1914,38591,
20220421,15,1,2,01,0,7561,207,363,330,643,197,9301,
20220421,15,1,2,45,0,2270,65,122,164,269,69,2959,
20220421,15,1,2,02,0,5836,197,148,161,436,187,6965,
20220421,15,1,2,18,0,4095,403,419,352,816,194,6279,
20220421,15,1,2,34,0,3935,136,68,60,115,146,4460,
20220421,15,1,2,28,0,3764,113,37,45,50,224,4233,
20220421,15,1,2,37,0,649,53,41,120,523,40,1426,
20220421,15,1,2,48,0,3612,199,105,165,314,163,4558,
20220421,15,1,2,49,0,3844,202,78,154,140,179,4597,
20220421,15,1,2,46,0,434,27,28,40,59,24,612,
20220421,15,1,2,08,0,4072,69,100,82,421,178,4922,
20220421,15,1,2,08,1,204,0,1,0,0,9,214,
20220421,15,1,2,10,0,5802,133,115,73,103,272,6498,
20220421,15,1,2,10,1,371,12,6,24,13,26,452,
20220421,15,1,2,11,0,6791,260,179,205,265,346,8046,
20220421,15,1,2,44,0,5222,212,108,153,452,293,6440,
20220421,15,1,2,44,1,257,0,5,1,0,8,271,
20220421,15,1,2,27,1,2193,34,17,15,22,122,2403,
20220421,15,1,2,26,1,1015,5,7,3,2,100,1132,
20220421,15,1,2,43,1,4225,105,31,31,94,218,4704,
20220421,16,0,1,00,0,17545,722,1970,1590,497,228,22552,
20220421,16,0,1,00,1,3449,88,200,159,67,474,4437,
20220421,16,0,1,01,0,255,15,40,40,15,4,369,
20220421,16,0,1,45,0,50,1,10,14,1,8,84,
20220421,16,0,1,02,0,469,28,41,25,8,3,574,
20220421,16,0,1,18,0,450,31,137,99,30,6,753,
20220421,16,0,1,34,0,209,8,12,17,0,3,249,
20220421,16,0,1,28,0,354,15,17,15,2,31,434,
20220421,16,0,1,37,0,109,5,49,94,36,1,294,
20220421,16,0,1,48,0,111,4,33,26,3,12,189,
20220421,16,0,1,49,0,88,7,9,8,2,3,117,
20220421,16,0,1,46,0,21,1,6,4,0,4,36,
20220421,16,0,1,08,0,686,20,50,49,36,8,849,
20220421,16,0,1,08,1,312,0,2,0,1,3,318,
20220421,16,0,1,10,0,431,7,31,22,1,7,499,
20220421,16,0,1,10,1,20,2,1,3,0,7,33,
20220421,16,0,1,11,0,817,42,87,51,9,25,1031,
20220421,16,0,1,44,0,492,43,49,44,10,83,721,
20220421,16,0,1,44,1,36,2,0,0,0,8,46,
20220421,16,0,1,42,1,1466,36,63,69,52,90,1776,
20220421,16,0,1,26,1,245,6,26,43,9,69,398,
20220421,16,0,1,43,1,140,1,2,4,1,1,149,
20220421,16,0,2,00,0,141397,3977,4112,3661,6995,6238,166380,
20220421,16,0,2,00,1,35576,789,580,485,702,1905,40037,
20220421,16,0,2,01,0,7677,191,330,332,586,216,9332,
20220421,16,0,2,45,0,2179,58,108,148,249,72,2814,
20220421,16,0,2,02,0,5893,175,117,135,322,194,6836,
20220421,16,0,2,18,0,4422,278,371,362,613,203,6249,
20220421,16,0,2,34,0,3950,113,87,55,85,190,4480,
20220421,16,0,2,28,0,4655,91,41,74,27,315,5203,
20220421,16,0,2,37,0,728,46,24,126,329,75,1328,
20220421,16,0,2,48,0,4222,154,90,144,233,193,5036,
20220421,16,0,2,49,0,4601,167,88,118,122,189,5285,
20220421,16,0,2,46,0,407,21,13,27,70,24,562,
20220421,16,0,2,08,0,4573,77,73,96,434,227,5480,
20220421,16,0,2,08,1,270,1,1,0,0,6,278,
20220421,16,0,2,10,0,4954,115,115,58,67,257,5566,
20220421,16,0,2,10,1,310,5,4,31,3,25,378,
20220421,16,0,2,11,0,8224,216,188,153,177,445,9403,
20220421,16,0,2,24,1,180,2,6,0,0,3,191,
20220421,16,0,2,44,0,6051,171,105,128,324,388,7167,
20220421,16,0,2,44,1,381,3,6,2,3,27,422,
20220421,16,0,2,27,1,2158,15,15,18,8,149,2363,
20220421,16,0,2,26,1,1195,9,6,2,1,99,1312,
20220421,16,0,2,43,1,1248,12,4,4,6,72,1346,
20220421,16,1,1,00,0,18246,843,2297,1682,564,1979,25611,
20220421,16,1,1,00,1,3358,126,178,152,72,474,4360,
20220421,16,1,1,01,0,253,12,43,36,21,24,389,
20220421,16,1,1,45,0,58,7,13,19,4,6,107,
20220421,16,1,1,02,0,501,30,52,32,12,43,670,
20220421,16,1,1,18,0,371,43,109,77,21,38,659,
20220421,16,1,1,34,0,180,11,17,24,2,24,258,
20220421,16,1,1,28,0,391,15,19,8,4,60,497,
20220421,16,1,1,37,0,107,6,45,66,32,15,271,
20220421,16,1,1,48,0,102,5,42,23,4,9,185,
20220421,16,1,1,49,0,126,2,11,9,3,19,170,
20220421,16,1,1,46,0,22,1,7,2,1,2,35,
20220421,16,1,1,08,0,601,12,60,38,26,84,821,
20220421,16,1,1,08,1,234,1,1,1,2,3,242,
20220421,16,1,1,10,0,549,9,23,18,1,63,663,
20220421,16,1,1,10,1,34,1,0,9,0,11,55,
20220421,16,1,1,11,0,721,44,95,66,15,95,1036,
20220421,16,1,1,24,1,163,5,7,0,0,1,176,
20220421,16,1,1,44,0,617,56,51,51,20,92,887,
20220421,16,1,1,44,1,21,0,0,0,0,12,33,
20220421,16,1,1,42,1,559,21,33,54,43,30,740,
20220421,16,1,1,26,1,246,1,7,21,3,61,339,
20220421,16,1,1,43,1,513,7,14,17,7,55,613,
20220421,16,1,2,00,0,140658,4785,4501,3685,8112,6030,167771,
20220421,16,1,2,00,1,34810,924,552,462,698,1995,39441,
20220421,16,1,2,01,0,7550,175,325,278,522,223,9073,
20220421,16,1,2,45,0,2141,63,111,154,260,65,2794,
20220421,16,1,2,02,0,6254,175,142,153,351,199,7274,
20220421,16,1,2,18,0,4451,326,334,305,541,198,6155,
20220421,16,1,2,34,0,3969,124,89,41,94,169,4486,
20220421,16,1,2,28,0,4580,100,35,54,24,317,5110,
20220421,16,1,2,37,0,673,46,25,84,510,63,1401,
20220421,16,1,2,48,0,3861,169,94,145,227,168,4664,
20220421,16,1,2,49,0,4538,157,79,123,113,175,5185,
20220421,16,1,2,46,0,421,18,13,30,67,12,561,
20220421,16,1,2,08,0,4512,57,83,84,326,221,5283,
20220421,16,1,2,08,1,188,0,1,1,0,5,195,
20220421,16,1,2,10,0,5859,119,118,63,82,262,6503,
20220421,16,1,2,10,1,414,10,7,21,11,31,494,
20220421,16,1,2,11,0,7275,241,183,158,181,388,8426,
20220421,16,1,2,44,0,6020,206,110,128,386,387,7237,
20220421,16,1,2,44,1,408,1,5,1,1,24,440,
20220421,16,1,2,27,1,2680,16,15,19,22,139,2891,
20220421,16,1,2,26,1,1012,6,6,2,0,129,1155,
20220421,16,1,2,43,1,4996,92,26,32,33,246,5425,
20220421,17,0,1,00,0,17367,558,1473,1262,428,204,21292,
20220421,17,0,1,00,1,3413,93,158,132,55,451,4302,
20220421,17,0,1,01,0,255,13,30,34,5,1,338,
20220421,17,0,1,45,0,47,3,11,10,4,6,81,
20220421,17,0,1,02,0,466,16,34,28,3,4,551,
20220421,17,0,1,18,0,452,21,82,114,21,5,695,
20220421,17,0,1,34,0,232,10,12,13,3,1,271,
20220421,17,0,1,28,0,370,8,6,7,1,41,433,
20220421,17,0,1,37,0,123,4,37,96,28,0,288,
20220421,17,0,1,48,0,109,8,16,15,1,27,176,
20220421,17,0,1,49,0,95,2,10,9,3,1,120,
20220421,17,0,1,46,0,19,0,1,4,0,3,27,
20220421,17,0,1,08,0,692,12,43,39,31,6,823,
20220421,17,0,1,08,1,301,1,0,3,0,7,312,
20220421,17,0,1,10,0,447,9,19,13,1,8,497,
20220421,17,0,1,10,1,24,2,1,1,0,7,35,
20220421,17,0,1,11,0,915,29,60,30,7,28,1069,
20220421,17,0,1,44,0,526,29,44,24,8,89,720,
20220421,17,0,1,44,1,47,1,2,0,0,12,62,
20220421,17,0,1,42,1,2137,36,84,38,17,126,2438,
20220421,17,0,1,26,1,323,4,9,18,5,71,430,
20220421,17,0,1,43,1,127,2,1,3,2,1,136,
20220421,17,0,2,00,0,153741,3303,4675,3015,4857,7851,177442,
20220421,17,0,2,00,1,34512,587,610,383,569,1899,38560,
20220421,17,0,2,01,0,7727,155,335,347,519,234,9317,
20220421,17,0,2,45,0,2100,62,146,179,231,72,2790,
20220421,17,0,2,02,0,5888,132,118,135,220,250,6743,
20220421,17,0,2,18,0,4465,167,279,290,410,248,5859,
20220421,17,0,2,34,0,4062,87,64,36,71,158,4478,
20220421,17,0,2,28,0,4630,71,53,24,17,337,5132,
20220421,17,0,2,37,0,1020,28,27,107,277,94,1553,
20220421,17,0,2,48,0,4629,118,206,78,129,252,5412,
20220421,17,0,2,49,0,5544,177,84,114,65,288,6272,
20220421,17,0,2,46,0,483,7,11,24,43,9,577,
20220421,17,0,2,08,0,5130,47,77,80,260,322,5916,
20220421,17,0,2,08,1,249,1,0,0,0,12,262,
20220421,17,0,2,10,0,4831,66,91,62,66,262,5378,
20220421,17,0,2,10,1,343,11,0,6,1,22,383,
20220421,17,0,2,11,0,8542,183,184,102,98,519,9628,
20220421,17,0,2,24,1,199,2,9,0,0,8,218,
20220421,17,0,2,44,0,6982,169,119,101,194,522,8087,
20220421,17,0,2,44,1,554,3,7,0,1,27,592,
20220421,17,0,2,27,1,2305,11,19,22,11,193,2561,
20220421,17,0,2,26,1,1424,3,6,0,1,189,1623,
20220421,17,0,2,43,1,1447,16,2,2,5,85,1557,
20220421,17,1,1,00,0,19568,705,1764,1319,429,2164,25949,
20220421,17,1,1,00,1,3466,113,142,115,50,507,4393,
20220421,17,1,1,01,0,237,15,33,29,14,21,349,
20220421,17,1,1,45,0,62,3,13,16,4,5,103,
20220421,17,1,1,02,0,573,23,45,15,8,56,720,
20220421,17,1,1,18,0,412,19,79,57,15,53,635,
20220421,17,1,1,34,0,215,8,11,14,3,27,278,
20220421,17,1,1,28,0,400,10,9,10,2,67,498,
20220421,17,1,1,37,0,137,4,29,39,24,25,258,
20220421,17,1,1,48,0,125,5,17,23,5,23,198,
20220421,17,1,1,49,0,116,9,15,14,1,23,178,
20220421,17,1,1,46,0,41,0,6,0,0,5,52,
20220421,17,1,1,08,0,674,12,34,41,24,84,869,
20220421,17,1,1,08,1,278,4,0,0,1,4,287,
20220421,17,1,1,10,0,508,10,23,16,2,53,612,
20220421,17,1,1,10,1,53,0,1,4,0,9,67,
20220421,17,1,1,11,0,788,34,76,49,8,125,1080,
20220421,17,1,1,24,1,139,3,16,0,0,1,159,
20220421,17,1,1,44,0,626,29,48,35,9,91,838,
20220421,17,1,1,44,1,39,0,0,0,0,7,46,
20220421,17,1,1,42,1,653,25,29,38,11,31,787,
20220421,17,1,1,26,1,317,1,13,6,4,53,394,
20220421,17,1,1,43,1,491,13,16,11,6,59,596,
20220421,17,1,2,00,0,160947,3854,4536,2947,5610,7958,185852,
20220421,17,1,2,00,1,38171,701,558,329,448,2186,42393,
20220421,17,1,2,01,0,7620,136,309,321,509,229,9124,
20220421,17,1,2,45,0,2090,65,137,170,243,69,2774,
20220421,17,1,2,02,0,7058,180,127,135,242,273,8015,
20220421,17,1,2,18,0,4456,209,264,208,430,229,5796,
20220421,17,1,2,34,0,3965,102,79,35,79,163,4423,
20220421,17,1,2,28,0,4700,78,47,24,18,332,5199,
20220421,17,1,2,37,0,950,30,26,56,361,98,1521,
20220421,17,1,2,48,0,4505,119,163,87,140,235,5249,
20220421,17,1,2,49,0,5738,162,88,115,69,283,6455,
20220421,17,1,2,46,0,478,10,14,20,40,14,576,
20220421,17,1,2,08,0,5487,47,63,36,246,293,6172,
20220421,17,1,2,08,1,148,0,0,0,1,4,153,
20220421,17,1,2,10,0,5578,93,112,58,60,293,6194,
20220421,17,1,2,10,1,637,5,6,27,13,49,737,
20220421,17,1,2,11,0,8542,202,178,127,112,518,9679,
20220421,17,1,2,44,0,6787,172,118,92,211,479,7859,
20220421,17,1,2,44,1,431,3,8,0,0,22,464,
20220421,17,1,2,27,1,3198,25,13,5,11,182,3434,
20220421,17,1,2,26,1,1490,3,3,1,0,178,1675,
20220421,17,1,2,43,1,5660,66,17,27,34,291,6095,
20220421,18,0,1,00,0,13736,324,947,1057,312,201,16577,
20220421,18,0,1,00,1,2840,71,138,108,55,414,3626,
20220421,18,0,1,01,0,203,7,24,31,8,3,276,
20220421,18,0,1,45,0,26,2,8,14,2,3,55,
20220421,18,0,1,02,0,382,3,26,12,4,5,432,
20220421,18,0,1,18,0,278,16,54,66,22,9,445,
20220421,18,0,1,34,0,178,6,9,8,3,2,206,
20220421,18,0,1,28,0,390,10,9,8,2,39,458,
20220421,18,0,1,37,0,87,1,9,56,24,1,178,
20220421,18,0,1,48,0,79,0,11,8,1,18,117,
20220421,18,0,1,49,0,97,1,6,2,1,3,110,
20220421,18,0,1,46,0,19,0,1,1,0,4,25,
20220421,18,0,1,08,0,524,10,19,45,20,4,622,
20220421,18,0,1,08,1,218,0,0,0,0,2,220,
20220421,18,0,1,10,0,316,7,16,8,6,7,360,
20220421,18,0,1,10,1,24,1,1,0,0,4,30,
20220421,18,0,1,11,0,670,13,46,29,8,25,791,
20220421,18,0,1,44,0,482,22,21,21,5,113,664,
20220421,18,0,1,44,1,41,2,0,1,0,10,54,
20220421,18,0,1,42,1,2101,21,37,13,7,156,2335,
20220421,18,0,1,26,1,232,1,7,6,2,66,314,
20220421,18,0,1,43,1,111,1,0,2,1,2,117,
20220421,18,0,2,00,0,134977,2341,4502,2682,3435,7687,155624,
20220421,18,0,2,00,1,32127,470,600,380,414,1883,35874,
20220421,18,0,2,01,0,6522,136,364,314,392,192,7920,
20220421,18,0,2,45,0,1708,48,141,189,241,49,2376,
20220421,18,0,2,02,0,4872,103,103,153,218,278,5727,
20220421,18,0,2,18,0,3771,121,249,241,299,238,4919,
20220421,18,0,2,34,0,3038,50,86,11,53,149,3387,
20220421,18,0,2,28,0,4686,40,40,62,8,331,5167,
20220421,18,0,2,37,0,818,17,38,67,256,83,1279,
20220421,18,0,2,48,0,3798,81,66,59,101,277,4382,
20220421,18,0,2,49,0,4950,120,71,104,60,318,5623,
20220421,18,0,2,46,0,470,5,18,24,36,23,576,
20220421,18,0,2,08,0,4248,34,68,48,181,317,4896,
20220421,18,0,2,08,1,171,0,0,0,0,15,186,
20220421,18,0,2,10,0,4199,48,88,37,23,264,4659,
20220421,18,0,2,10,1,370,1,2,3,0,28,404,
20220421,18,0,2,11,0,7093,107,166,87,55,509,8017,
20220421,18,0,2,24,1,171,5,2,0,0,2,180,
20220421,18,0,2,44,0,6915,122,84,69,98,633,7921,
20220421,18,0,2,44,1,562,5,8,0,1,45,621,
20220421,18,0,2,27,1,2492,7,7,3,7,224,2740,
20220421,18,0,2,26,1,1259,5,8,1,0,161,1434,
20220421,18,0,2,43,1,1440,10,4,2,1,101,1558,
20220421,18,1,1,00,0,17160,440,1435,1116,346,2156,22653,
20220421,18,1,1,00,1,2992,54,92,95,41,494,3768,
20220421,18,1,1,01,0,214,6,31,18,6,20,295,
20220421,18,1,1,45,0,45,1,12,11,1,4,74,
20220421,18,1,1,02,0,574,4,27,31,5,72,713,
20220421,18,1,1,18,0,326,12,56,41,11,45,491,
20220421,18,1,1,34,0,185,6,13,4,2,15,225,
20220421,18,1,1,28,0,469,7,14,9,7,76,582,
20220421,18,1,1,37,0,92,1,19,28,13,9,162,
20220421,18,1,1,48,0,100,2,15,14,2,20,153,
20220421,18,1,1,49,0,128,3,9,3,0,30,173,
20220421,18,1,1,46,0,31,0,4,0,0,7,42,
20220421,18,1,1,08,0,530,8,21,38,11,96,704,
20220421,18,1,1,08,1,304,1,0,1,1,1,308,
20220421,18,1,1,10,0,411,9,14,12,7,48,501,
20220421,18,1,1,10,1,57,1,0,3,0,15,76,
20220421,18,1,1,11,0,775,17,42,34,11,131,1010,
20220421,18,1,1,24,1,89,2,7,0,0,1,99,
20220421,18,1,1,44,0,576,32,28,22,7,121,786,
20220421,18,1,1,44,1,28,0,0,0,0,2,30,
20220421,18,1,1,42,1,589,20,18,24,9,57,717,
20220421,18,1,1,26,1,230,1,11,7,3,59,311,
20220421,18,1,1,43,1,417,8,13,12,3,59,512,
20220421,18,1,2,00,0,155690,2890,4864,2594,4417,8499,178954,
20220421,18,1,2,00,1,37581,490,737,280,283,2331,41702,
20220421,18,1,2,01,0,6666,136,334,277,387,196,7996,
20220421,18,1,2,45,0,1762,46,144,188,256,57,2453,
20220421,18,1,2,02,0,6653,157,132,132,236,357,7667,
20220421,18,1,2,18,0,4119,120,251,185,278,225,5178,
20220421,18,1,2,34,0,3189,53,73,19,59,164,3557,
20220421,18,1,2,28,0,5368,61,59,54,22,384,5948,
20220421,18,1,2,37,0,833,16,32,27,285,87,1280,
20220421,18,1,2,48,0,3716,93,72,55,105,263,4304,
20220421,18,1,2,49,0,5477,119,79,101,66,348,6190,
20220421,18,1,2,46,0,430,5,10,24,42,19,530,
20220421,18,1,2,08,0,5044,36,81,35,171,323,5690,
20220421,18,1,2,08,1,134,0,0,0,1,4,139,
20220421,18,1,2,10,0,4775,53,90,36,29,276,5259,
20220421,18,1,2,10,1,878,10,5,13,1,55,962,
20220421,18,1,2,11,0,8106,126,184,97,67,592,9172,
20220421,18,1,2,44,0,7019,133,98,69,98,645,8062,
20220421,18,1,2,44,1,316,1,7,1,0,14,339,
20220421,18,1,2,27,1,3557,14,17,3,3,255,3849,
20220421,18,1,2,26,1,1356,0,6,0,0,165,1527,
20220421,18,1,2,43,1,5304,58,20,25,29,317,5753,
20220421,19,0,1,00,0,9267,225,611,832,232,99,11266,
20220421,19,0,1,00,1,2149,42,104,106,37,326,2764,
20220421,19,0,1,01,0,128,5,9,28,7,1,178,
20220421,19,0,1,45,0,25,1,7,12,1,3,49,
20220421,19,0,1,02,0,274,1,10,18,3,2,308,
20220421,19,0,1,18,0,223,5,34,52,6,0,320,
20220421,19,0,1,34,0,135,1,1,14,0,2,153,
20220421,19,0,1,28,0,275,7,5,5,3,30,325,
20220421,19,0,1,37,0,57,1,7,53,16,1,135,
20220421,19,0,1,48,0,61,1,5,2,1,5,75,
20220421,19,0,1,49,0,72,3,2,2,1,0,80,
20220421,19,0,1,46,0,14,1,1,1,0,0,17,
20220421,19,0,1,08,0,335,4,7,23,17,7,393,
20220421,19,0,1,08,1,132,0,1,0,0,1,134,
20220421,19,0,1,10,0,303,6,14,6,2,7,338,
20220421,19,0,1,10,1,14,1,0,1,0,2,18,
20220421,19,0,1,11,0,475,8,20,23,6,18,550,
20220421,19,0,1,44,0,305,11,13,27,4,56,416,
20220421,19,0,1,44,1,27,1,0,0,0,11,39,
20220421,19,0,1,42,1,1278,22,51,8,11,67,1437,
20220421,19,0,1,26,1,179,0,5,3,4,36,227,
20220421,19,0,1,43,1,73,0,0,1,0,0,74,
20220421,19,0,2,00,0,85047,1853,3497,2413,2815,4303,99928,
20220421,19,0,2,00,1,24798,437,543,454,448,1334,28014,
20220421,19,0,2,01,0,4729,87,308,316,280,120,5840,
20220421,19,0,2,45,0,1368,31,122,196,189,45,1951,
20220421,19,0,2,02,0,3257,74,80,130,201,152,3894,
20220421,19,0,2,18,0,2697,95,186,188,270,153,3589,
20220421,19,0,2,34,0,2514,42,70,12,29,100,2767,
20220421,19,0,2,28,0,3088,36,38,42,19,207,3430,
20220421,19,0,2,37,0,460,11,5,47,189,54,766,
20220421,19,0,2,48,0,2269,44,129,35,51,133,2661,
20220421,19,0,2,49,0,2904,84,46,99,33,135,3301,
20220421,19,0,2,46,0,294,9,8,9,30,6,356,
20220421,19,0,2,08,0,2408,15,42,42,150,132,2789,
20220421,19,0,2,08,1,170,0,0,0,0,4,174,
20220421,19,0,2,10,0,3665,48,74,33,15,184,4019,
20220421,19,0,2,10,1,242,3,0,2,0,9,256,
20220421,19,0,2,11,0,4852,90,146,65,59,269,5481,
20220421,19,0,2,24,1,104,0,5,0,0,2,111,
20220421,19,0,2,44,0,4559,59,74,70,69,331,5162,
20220421,19,0,2,44,1,381,1,13,1,0,22,418,
20220421,19,0,2,27,1,1588,7,11,0,5,126,1737,
20220421,19,0,2,26,1,705,2,6,0,0,111,824,
20220421,19,0,2,43,1,826,2,2,1,3,55,889,
20220421,19,1,1,00,0,11876,314,1016,954,240,1424,15824,
20220421,19,1,1,00,1,2629,67,126,87,37,399,3345,
20220421,19,1,1,01,0,143,1,22,23,5,11,205,
20220421,19,1,1,45,0,32,2,12,8,1,3,58,
20220421,19,1,1,02,0,368,4,21,15,7,50,465,
20220421,19,1,1,18,0,258,5,37,30,4,39,373,
20220421,19,1,1,34,0,148,4,6,5,2,14,179,
20220421,19,1,1,28,0,411,8,18,7,2,71,517,
20220421,19,1,1,37,0,57,1,7,20,11,12,108,
20220421,19,1,1,48,0,60,2,6,2,1,10,81,
20220421,19,1,1,49,0,91,1,4,6,1,12,115,
20220421,19,1,1,46,0,26,1,1,1,0,0,29,
20220421,19,1,1,08,0,358,9,22,21,7,50,467,
20220421,19,1,1,08,1,110,0,3,1,1,1,116,
20220421,19,1,1,10,0,355,6,19,7,0,54,441,
20220421,19,1,1,10,1,51,1,0,1,0,2,55,
20220421,19,1,1,11,0,582,11,31,28,6,72,730,
20220421,19,1,1,24,1,58,1,4,0,0,1,64,
20220421,19,1,1,44,0,409,16,9,23,3,68,528,
20220421,19,1,1,44,1,12,0,0,0,0,1,13,
20220421,19,1,1,42,1,410,14,23,13,5,30,495,
20220421,19,1,1,26,1,156,1,3,4,1,47,212,
20220421,19,1,1,43,1,319,6,11,5,1,45,387,
20220421,19,1,2,00,0,104186,2129,4125,2472,3265,5362,121539,
20220421,19,1,2,00,1,32864,420,773,328,315,1939,36639,
20220421,19,1,2,01,0,4759,96,308,284,300,125,5872,
20220421,19,1,2,45,0,1373,32,126,189,198,52,1970,
20220421,19,1,2,02,0,4339,81,84,117,210,181,5012,
20220421,19,1,2,18,0,3324,118,192,164,273,186,4257,
20220421,19,1,2,34,0,2611,49,76,15,31,111,2893,
20220421,19,1,2,28,0,4114,55,49,46,15,292,4571,
20220421,19,1,2,37,0,512,9,4,31,208,62,826,
20220421,19,1,2,48,0,2277,48,100,28,55,147,2655,
20220421,19,1,2,49,0,3354,91,54,105,36,165,3805,
20220421,19,1,2,46,0,254,10,12,8,31,6,321,
20220421,19,1,2,08,0,3007,29,62,22,130,184,3434,
20220421,19,1,2,08,1,89,1,0,0,4,8,102,
20220421,19,1,2,10,0,4064,47,84,35,27,213,4470,
20220421,19,1,2,10,1,586,6,8,4,3,46,653,
20220421,19,1,2,11,0,6305,121,179,79,69,351,7104,
20220421,19,1,2,44,0,4980,75,73,84,82,374,5668,
20220421,19,1,2,44,1,193,0,9,1,0,10,213,
20220421,19,1,2,27,1,2183,4,7,1,3,124,2322,
20220421,19,1,2,26,1,797,5,6,0,0,90,898,
20220421,19,1,2,43,1,4257,28,28,24,23,270,4630,
20220421,20,0,1,00,0,7225,149,348,837,202,88,8849,
20220421,20,0,1,00,1,1867,41,95,93,29,260,2385,
20220421,20,0,1,01,0,117,1,5,29,5,2,159,
20220421,20,0,1,45,0,12,0,2,17,2,4,37,
20220421,20,0,1,02,0,191,1,6,11,3,0,212,
20220421,20,0,1,18,0,189,3,19,34,15,2,262,
20220421,20,0,1,34,0,106,1,3,4,0,1,115,
20220421,20,0,1,28,0,141,4,4,5,0,21,175,
20220421,20,0,1,37,0,60,0,5,50,9,1,125,
20220421,20,0,1,48,0,35,1,6,4,0,6,52,
20220421,20,0,1,49,0,40,0,1,3,1,0,45,
20220421,20,0,1,46,0,8,0,0,0,0,2,10,
20220421,20,0,1,08,0,257,4,5,20,27,3,316,
20220421,20,0,1,08,1,159,0,1,0,0,2,162,
20220421,20,0,1,10,0,249,2,5,7,1,9,273,
20220421,20,0,1,10,1,13,0,0,0,0,1,14,
20220421,20,0,1,11,0,397,5,8,20,4,10,444,
20220421,20,0,1,44,0,235,10,20,16,4,33,318,
20220421,20,0,1,44,1,30,0,0,0,0,5,35,
20220421,20,0,1,42,1,871,16,22,6,6,59,980,
20220421,20,0,1,26,1,120,2,6,5,2,24,159,
20220421,20,0,1,43,1,52,3,1,0,0,1,57,
20220421,20,0,2,00,0,67914,1419,2733,2546,2675,3376,80663,
20220421,20,0,2,00,1,21862,349,468,451,435,1122,24687,
20220421,20,0,2,01,0,3869,72,256,313,335,100,4945,
20220421,20,0,2,45,0,1010,35,111,208,194,31,1589,
20220421,20,0,2,02,0,2526,71,56,119,188,126,3086,
20220421,20,0,2,18,0,2332,62,160,152,221,117,3044,
20220421,20,0,2,34,0,2232,40,61,21,29,77,2460,
20220421,20,0,2,28,0,2130,29,22,25,13,134,2353,
20220421,20,0,2,37,0,411,2,3,47,192,43,698,
20220421,20,0,2,48,0,1573,25,23,13,40,93,1767,
20220421,20,0,2,49,0,2000,51,51,80,32,101,2315,
20220421,20,0,2,46,0,140,5,8,13,17,3,186,
20220421,20,0,2,08,0,1899,24,37,36,145,109,2250,
20220421,20,0,2,08,1,207,1,1,0,0,9,218,
20220421,20,0,2,10,0,3237,36,79,41,19,149,3561,
20220421,20,0,2,10,1,188,2,3,1,1,11,206,
20220422,17,0,1,37,0,193,10,30,78,11,2,324,
20220422,17,0,1,48,0,135,2,19,12,2,13,183,
20220422,17,0,1,49,0,145,1,9,6,2,5,168,
20220422,17,0,1,46,0,39,2,5,2,3,5,56,
20220422,17,0,1,08,0,1019,15,43,35,34,11,1157,
20220422,17,0,1,08,1,435,1,0,3,0,5,444,
20220422,17,0,1,10,0,506,9,10,15,0,17,557,
20220422,17,0,1,10,1,17,1,1,0,0,4,23,
20220422,17,0,1,11,0,1081,20,59,33,6,51,1250,
20220422,17,0,1,44,0,579,20,38,23,9,105,774,
20220422,17,0,1,44,1,62,0,3,0,0,9,74,
20220422,17,0,1,42,1,2335,30,63,20,14,135,2597,
20220422,17,0,1,26,1,446,3,16,15,2,71,553,
20220422,17,0,1,43,1,154,1,2,4,0,1,162,
20220422,17,0,2,00,0,195672,3076,4673,2516,4614,9113,219664,
20220422,17,0,2,00,1,34131,531,580,297,434,1832,37805,
20220422,17,0,2,01,0,10121,117,361,278,418,284,11579,
20220422,17,0,2,45,0,3380,68,110,154,202,127,4041,
20220422,17,0,2,02,0,8172,129,135,112,218,323,9089,
20220422,17,0,2,18,0,6510,154,234,188,384,326,7796,
20220422,17,0,2,34,0,5804,76,76,29,62,204,6251,
20220422,17,0,2,28,0,5654,62,42,44,19,368,6189,
20220422,17,0,2,37,0,1345,30,30,70,207,122,1804,
20220422,17,0,2,48,0,5277,97,210,78,101,264,6027,
20220422,17,0,2,49,0,7455,143,92,111,61,364,8226,
20220422,17,0,2,46,0,771,12,26,24,37,27,897,
20220422,17,0,2,08,0,7170,50,87,47,247,376,7977,
20220422,17,0,2,08,1,194,1,0,0,0,7,202,
20220422,17,0,2,10,0,6774,73,77,36,43,289,7292,
20220422,17,0,2,10,1,363,5,0,1,1,27,397,
20220422,17,0,2,11,0,9015,135,147,75,85,532,9989,
20220422,17,0,2,24,1,318,2,7,0,0,9,336,
20220422,17,0,2,44,0,8061,127,98,125,189,562,9162,
20220422,17,0,2,44,1,433,4,7,0,1,26,471,
20220422,17,0,2,27,1,2680,12,17,16,16,186,2927,
20220422,17,0,2,26,1,1644,6,8,1,0,195,1854,
20220422,17,0,2,43,1,1491,10,2,1,1,87,1592,
20220422,17,1,1,00,0,23477,681,1701,1310,373,2802,30344,
20220422,17,1,1,00,1,3497,75,123,130,45,507,4377,
20220422,17,1,1,01,0,306,9,35,27,12,26,415,
20220422,17,1,1,45,0,83,2,12,11,4,2,114,
20220422,17,1,1,02,0,767,22,42,35,11,83,960,
20220422,17,1,1,18,0,415,20,76,37,6,51,605,
