차종종별,연료,건수,비율,읍면동,행정동코드,시군구,행정구코드
승용,휘발유(무연),10628,0.0486657600524352,성내1동,1125065,강동구,11250
승용,휘발유(무연),10613,0.048597074843479,개포1동,1123068,강남구,11230
승용,휘발유,10587,0.04847802048128825,구로1동,1117052,구로구,11170
승용,휘발유(무연),10584,0.04846428343949701,오륜동,1124059,송파구,11240
승용,경유,10573,0.04841391428626246,중계본동,1111060,노원구,11110
승용,휘발유,10573,0.04841391428626246,가락본동,1124065,송파구,11240
승용,휘발유(무연),10572,0.04840933527233204,도곡1동,1123066,강남구,11230
승용,휘발유(무연),10565,0.04837728217481915,천호1동,1125061,강동구,11250
승용,경유,10542,0.04827196485441964,구의1동,1105060,광진구,11050
승용,휘발유(무연),10540,0.04826280682655881,방화1동,1116070,강서구,11160
승용,휘발유(무연),10540,0.04826280682655881,성수1가1동,1104065,성동구,11040
승용,휘발유,10537,0.04824906978476757,도곡1동,1123066,강남구,11230
승용,휘발유(무연),10531,0.04822159570118509,신정1동,1115064,양천구,11150
승용,휘발유(무연),10510,0.04812543640864641,양재1동,1122066,서초구,11220
승용,휘발유,10506,0.04810712035292475,문정1동,1124068,송파구,11240
승용,휘발유,10488,0.04802469810217731,구로1동,1117052,구로구,11170
승용,경유,10482,0.04799722401859483,망우3동,1107068,중랑구,11070
승용,경유,10480,0.047988065990734,고척1동,1117061,구로구,11170
승용,휘발유(무연),10479,0.04798348697680359,사당1동,1120063,동작구,11200
승용,전기,10469,0.04793769683749945,대치1동,1123060,강남구,11230
승용,휘발유(무연),10446,0.04783237951709993,고척1동,1117061,구로구,11170
승용,휘발유(무연),10443,0.0478186424753087,위례동,1124082,송파구,11240
승용,경유,10440,0.04780490543351746,둔촌1동,1125070,강동구,11250
승용,휘발유,10440,0.04780490543351746,이촌1동,1103063,용산구,11030
승용,경유,10432,0.04776827332207415,가락본동,1124065,송파구,11240
승용,경유,10420,0.04771332515490918,서교동,1114066,마포구,11140
승용,휘발유(무연),10410,0.04766753501560505,응암1동,1112059,은평구,11120
승용,휘발유(무연),10401,0.04762632389023133,가락본동,1124065,송파구,11240
승용,휘발유(무연),10399,0.0476171658623705,중계본동,1111060,노원구,11110
승용,휘발유,10392,0.04758511276485761,신정1동,1115064,양천구,11150
승용,휘발유,10390,0.04757595473699678,목2동,1115052,양천구,11150
승용,휘발유(무연),10376,0.04751184854197099,왕십리2동,1104052,성동구,11040
승용,경유,10354,0.0474111102355019,한강로동,1103073,용산구,11030
승용,휘발유(무연),10345,0.04736989911012817,흑석동,1120071,동작구,11200
승용,엘피지,10335,0.04732410897082404,길동,1125074,강동구,11250
승용,휘발유(무연),10330,0.04730121390117197,방배본동,1122061,서초구,11220
승용,경유,10325,0.0472783188315199,용강동,1114059,마포구,11140
승용,휘발유,10316,0.04723710770614618,반포본동,1122056,서초구,11220
승용,휘발유(무연),10293,0.04713179038574666,홍제1동,1113062,서대문구,11130
승용,휘발유(무연),10293,0.04713179038574666,신내1동,1107069,중랑구,11070
승용,경유,10287,0.04710431630216418,방학1동,1110055,도봉구,11100
승용,휘발유,10264,0.04699899898176467,상암동,1114074,마포구,11140
승용,경유,10233,0.04685704954992185,구산동,1112057,은평구,11120
승용,경유,10220,0.04679752236882648,흑석동,1120071,동작구,11200
승용,경유,10218,0.04678836434096565,창2동,1110060,도봉구,11100
승용,경유,10218,0.04678836434096565,방학1동,1110055,도봉구,11100
승용,휘발유(무연),10214,0.04677004828524399,독산1동,1118052,금천구,11180
승용,휘발유(무연),10201,0.04671052110414862,내곡동,1122068,서초구,11220
승용,경유,10195,0.04668304702056614,등촌1동,1116052,강서구,11160
승용,경유,10195,0.04668304702056614,석관동,1108085,성북구,11080
승용,휘발유,10188,0.04665099392305324,평창동,1101056,종로구,11010
승용,휘발유(무연),10172,0.04657772970016662,암사2동,1125058,강동구,11250
승용,경유,10158,0.04651362350514084,문정1동,1124068,송파구,11240
승용,휘발유(무연),10153,0.04649072843548877,화곡본동,1116055,강서구,11160
승용,휘발유,10152,0.04648614942155836,잠실본동,1124071,송파구,11240
승용,휘발유(무연),10145,0.04645409632404546,잠실본동,1124071,송파구,11240
승용,휘발유(무연),10138,0.04642204322653257,삼성동,1121082,관악구,11210
승용,휘발유(무연),10136,0.04641288519867173,불광1동,1112052,은평구,11120
승용,휘발유,10136,0.04641288519867173,도화동,1114075,마포구,11140
승용,휘발유(무연),10132,0.04639456914295009,개포1동,1123068,강남구,11230
승용,휘발유,10113,0.04630756787827223,일원본동,1123072,강남구,11230
승용,휘발유,10104,0.0462663567528985,장안1동,1106087,동대문구,11060
승용,휘발유(무연),10092,0.04621140858573354,구의1동,1105060,광진구,11050
승용,휘발유(무연),10085,0.04617935548822065,목5동,1115071,양천구,11150
승용,휘발유,10085,0.04617935548822065,삼각산동,1109073,강북구,11090
승용,경유,10085,0.04617935548822065,창4동,1110062,도봉구,11100
승용,경유,10069,0.04610609126533403,상계1동,1111065,노원구,11110
승용,경유,10056,0.04604656408423866,불광1동,1112052,은평구,11120
승용,휘발유,10054,0.04603740605637783,방배본동,1122061,서초구,11220
승용,경유,10035,0.04595040479169997,녹번동,1112051,은평구,11120
승용,휘발유(무연),10027,0.04591377268025666,신정1동,1115064,양천구,11150
승용,경유,10027,0.04591377268025666,우장산동,1116074,강서구,11160
승용,휘발유(무연),10020,0.04588171958274377,상계1동,1111065,노원구,11110
승용,휘발유(무연),10001,0.04579471831806591,정릉1동,1108062,성북구,11080
승용,휘발유,9984,0.04571687508124888,옥수동,1104073,성동구,11040
승용,휘발유,9972,0.04566192691408391,개봉2동,1117064,구로구,11170
승용,엘피지,9970,0.04565276888622309,독산1동,1118052,금천구,11180
승용,휘발유(무연),9966,0.04563445283050144,염창동,1116051,강서구,11160
승용,경유,9962,0.04561613677477978,대방동,1120068,동작구,11200
승용,경유,9959,0.04560239973298854,개봉2동,1117064,구로구,11170
승용,휘발유,9951,0.04556576762154523,대방동,1120068,동작구,11200
승용,휘발유(무연),9924,0.04544213424542407,인헌동,1121062,관악구,11210
승용,휘발유,9915,0.04540092312005034,구로1동,1117052,구로구,11170
승용,휘발유,9912,0.0453871860782591,오류1동,1117067,구로구,11170
승용,경유,9912,0.0453871860782591,북가좌1동,1113071,서대문구,11130
승용,휘발유,9894,0.04530476382751166,역삼1동,1123064,강남구,11230
승용,휘발유,9871,0.04519944650711215,서강동,1114076,마포구,11140
승용,휘발유(무연),9869,0.04519028847925132,응암1동,1112059,은평구,11120
승용,휘발유(무연),9855,0.04512618228422553,오류1동,1117067,구로구,11170
승용,경유,9855,0.04512618228422553,대림1동,1119070,영등포구,11190
승용,엘피지,9854,0.04512160327029512,망우3동,1107068,중랑구,11070
승용,경유,9846,0.04508497115885181,서초1동,1122051,서초구,11220
승용,휘발유,9839,0.04505291806133891,둔촌1동,1125070,강동구,11250
승용,경유,9822,0.04497507482452189,신정1동,1115064,양천구,11150
승용,휘발유,9815,0.04494302172700899,성산1동,1114072,마포구,11140
승용,휘발유(무연),9798,0.04486517849019196,송파1동,1124061,송파구,11240
승용,휘발유(무연),9797,0.04486059947626155,홍은1동,1113066,서대문구,11130
승용,휘발유,9796,0.04485602046233114,공릉2동,1111056,노원구,11110
승용,경유,9785,0.04480565130909658,일원본동,1123072,강남구,11230
승용,휘발유(무연),9784,0.04480107229516617,성수1가1동,1104065,성동구,11040
승용,경유,9780,0.04478275623944451,석촌동,1124063,송파구,11240
승용,경유,9776,0.04476444018372286,답십리2동,1106086,동대문구,11060
승용,휘발유(무연),9764,0.0447094920165579,마장동,1104054,성동구,11040
승용,경유,9763,0.04470491300262748,도봉1동,1110064,도봉구,11100
승용,휘발유,9756,0.04467285990511459,돈암1동,1108058,성북구,11080
승용,휘발유(무연),9754,0.04466370187725376,방배본동,1122061,서초구,11220
승용,휘발유(무연),9747,0.04463164877974087,상암동,1114074,마포구,11140
승용,휘발유(무연),9744,0.04461791173794963,휘경1동,1106072,동대문구,11060
승용,경유,9733,0.04456754258471508,아현동,1114078,마포구,11140
승용,휘발유(무연),9726,0.04453548948720219,월계1동,1111051,노원구,11110
승용,경유,9715,0.04448512033396763,월곡1동,1108071,성북구,11080
승용,휘발유(무연),9713,0.04447596230610681,신월1동,1115057,양천구,11150
승용,휘발유(무연),9697,0.04440269808322019,난곡동,1121081,관악구,11210
승용,휘발유(무연),9694,0.04438896104142895,성내1동,1125065,강동구,11250
승용,휘발유(무연),9690,0.04437064498570729,면목2동,1107052,중랑구,11070
승용,휘발유(무연),9683,0.0443385918881944,신수동,1114063,마포구,11140
승용,휘발유(무연),9673,0.04429280174889027,남가좌1동,1113069,서대문구,11130
승용,휘발유,9659,0.04422869555386447,천호1동,1125061,강동구,11250
승용,경유,9631,0.0441004831638129,구로1동,1117052,구로구,11170
승용,휘발유,9615,0.04402721894092628,강일동,1125075,강동구,11250
승용,휘발유,9608,0.04399516584341338,상계1동,1111065,노원구,11110
승용,휘발유(무연),9605,0.04398142880162215,북가좌1동,1113071,서대문구,11130
승용,경유,9602,0.0439676917598309,중곡1동,1105055,광진구,11050
승용,휘발유(무연),9597,0.04394479669017883,잠원동,1122055,서초구,11220
승용,휘발유,9587,0.0438990065508747,시흥1동,1118057,금천구,11180
승용,휘발유,9587,0.0438990065508747,창4동,1110062,도봉구,11100
승용,휘발유(무연),9576,0.04384863739764015,목3동,1115053,양천구,11150
승용,경유,9572,0.0438303213419185,서강동,1114076,마포구,11140
승용,휘발유(무연),9571,0.04382574232798808,삼성동,1121082,관악구,11210
승용,경유,9566,0.04380284725833602,문정1동,1124068,송파구,11240
승용,휘발유(무연),9560,0.04377537317475353,암사2동,1125058,강동구,11250
승용,휘발유,9553,0.04374332007724064,성현동,1121079,관악구,11210
승용,휘발유(무연),9549,0.04372500402151898,성내1동,1125065,강동구,11250
승용,휘발유(무연),9549,0.04372500402151898,한남동,1103074,용산구,11030
승용,휘발유(무연),9546,0.04371126697972774,송중동,1109071,강북구,11090
화물,경유,9545,0.04370668796579733,문래동,1119076,영등포구,11190
승용,휘발유,9544,0.04370210895186692,중계본동,1111060,노원구,11110
승용,휘발유(무연),9540,0.04368379289614526,방이1동,1124057,송파구,11240
승용,휘발유(무연),9534,0.04365631881256278,목4동,1115054,양천구,11150
승용,휘발유,9523,0.04360594965932823,화곡본동,1116055,강서구,11160
승용,휘발유(무연),9519,0.04358763360360658,화곡본동,1116055,강서구,11160
승용,경유,9498,0.0434914743110679,양평1동,1119061,영등포구,11190
승용,휘발유,9497,0.04348689529713748,중계본동,1111060,노원구,11110
승용,휘발유(무연),9477,0.04339531501852921,천호1동,1125061,강동구,11250
승용,휘발유(무연),9476,0.04339073600459879,상계1동,1111065,노원구,11110
승용,휘발유(무연),9469,0.0433586829070859,창1동,1110059,도봉구,11100
승용,경유,9457,0.04330373473992094,연희동,1113076,서대문구,11130
승용,휘발유(무연),9445,0.04324878657275597,장지동,1124081,송파구,11240
승용,경유,9427,0.04316636432200853,논현1동,1123052,강남구,11230
승용,휘발유(무연),9419,0.04312973221056522,영등포본동,1119073,영등포구,11190
승용,휘발유(무연),9416,0.04311599516877398,상일1동,1125076,강동구,11250
승용,휘발유,9406,0.04307020502946984,등촌1동,1116052,강서구,11160
승용,휘발유(무연),9389,0.04299236179265282,방배본동,1122061,서초구,11220
승용,휘발유,9388,0.0429877827787224,방배본동,1122061,서초구,11220
승용,휘발유(무연),9387,0.04298320376479199,중계본동,1111060,노원구,11110
승용,휘발유(무연),9373,0.0429190975697662,옥수동,1104073,성동구,11040
승용,경유,9372,0.04291451855583579,구로1동,1117052,구로구,11170
승용,휘발유(무연),9366,0.04288704447225331,평창동,1101056,종로구,11010
승용,경유,9363,0.04287330743046207,상봉1동,1107059,중랑구,11070
화물,경유,9362,0.04286872841653165,화곡본동,1116055,강서구,11160
승용,경유,9352,0.04282293827722752,수궁동,1117069,구로구,11170
승용,경유,9349,0.04280920123543627,고덕1동,1125055,강동구,11250
승용,경유,9337,0.04275425306827131,회현동,1102054,중구,11020
승용,휘발유(무연),9328,0.04271304194289759,청룡동,1121080,관악구,11210
승용,휘발유,9325,0.04269930490110635,신정1동,1115064,양천구,11150
승용,경유,9304,0.04260314560856766,암사2동,1125058,강동구,11250
승용,경유,9295,0.04256193448319395,독산1동,1118052,금천구,11180
승용,휘발유(무연),9289,0.04253446039961146,영등포본동,1119073,영등포구,11190
화물,경유,9284,0.04251156532995939,삼성동,1121082,관악구,11210
승용,경유,9257,0.04238793195383823,문래동,1119076,영등포구,11190
승용,휘발유(무연),9256,0.04238335293990782,신사1동,1112065,은평구,11120
승용,휘발유(무연),9252,0.04236503688418616,삼선동,1108082,성북구,11080
승용,휘발유(무연),9252,0.04236503688418616,양평1동,1119061,영등포구,11190
승용,휘발유(무연),9246,0.04233756280060368,쌍문1동,1110051,도봉구,11100
승용,휘발유,9216,0.04220019238269127,송파1동,1124061,송파구,11240
승용,휘발유(무연),9212,0.04218187632696962,오류1동,1117067,구로구,11170
승용,경유,9212,0.04218187632696962,도곡1동,1123066,강남구,11230
승용,휘발유,9210,0.04217271829910879,방이1동,1124057,송파구,11240
승용,휘발유(무연),9207,0.04215898125731755,삼양동,1109069,강북구,11090
승용,경유,9201,0.04213150717373507,도곡1동,1123066,강남구,11230
승용,경유,9198,0.04211777013194383,성수1가1동,1104065,성동구,11040
화물,경유,9193,0.04209487506229176,가양1동,1116064,강서구,11160
승용,휘발유(무연),9186,0.04206282196477887,신정1동,1115064,양천구,11150
